id,host_id,host_name,neighbourhood_cleansed,city,latitude,longitude,price,number_of_reviews,review_scores_rating
13605196,26734256,Mike,South Boston,Boston,42.334243409926216,-71.02855061688773,145.0,6,100.0
13555596,9974234,Richard,South Boston,Boston,42.3379167606542,-71.027013243917,140.0,1,100.0
257588,1355344,Meri,South Boston,Boston,42.330663724571146,-71.03984208025665,200.0,132,96.0
13638077,814298,Brent,South Boston,Boston,42.33675031106581,-71.0453721457687,130.0,0,
11295065,33049221,Resident,South Boston,Boston,42.33302950717018,-71.05208722478616,150.0,2,80.0
6543678,20931226,Tai,South Boston,Boston,42.33505569922202,-71.04078590059036,150.0,19,93.0
6347026,19032128,Stephen And Megan,South Boston,Boston,42.337463317801536,-71.04509796259279,155.0,100,98.0
12835086,70064872,Deirdra,South Boston,Boston,42.33433585528535,-71.05025631414823,120.0,18,82.0
9508099,1444340,Will,South Boston,Boston,42.34152699616863,-71.05715198556584,144.0,2,90.0
13866156,50942533,Colleen,South Boston,Boston,42.329403725033046,-71.0545329779365,159.0,1,100.0
6640662,32079650,Danielle,South Boston,Boston,42.33641688875214,-71.04769353865366,1000.0,1,100.0
14898146,18776251,Melissa,South Boston,Boston,42.33534049125617,-71.03599034517583,165.0,0,
11474629,60375320,David,South Boston,Boston,42.33828239696045,-71.05227309453551,175.0,5,100.0
5019306,15862012,Vicki,South Boston,Boston,42.334837827076456,-71.02973676984534,300.0,38,96.0
11474006,29112750,Rosie,South Boston,Boston,42.33464730364794,-71.05176023507319,100.0,13,100.0
13636659,1444340,Will,South Boston,Boston,42.33615856090103,-71.04535763081809,105.0,0,
11758169,62572217,Julie,South Boston,Boston,42.33870449510884,-71.05309134821903,199.0,28,96.0
13586841,1444340,Will,South Boston,Boston,42.33661676750965,-71.04541966631726,95.0,2,80.0
7836038,18046526,Deana And Michael,South Boston,Boston,42.33160331667402,-71.0553630183722,100.0,26,94.0
6705513,14486505,June,South Boston,Boston,42.33145896648378,-71.04726308978339,96.0,30,93.0
7475557,26704689,Mac,South Boston,Boston,42.33353514970417,-71.04847848951837,325.0,17,99.0
11653496,6950436,Jonathan,South Boston,Boston,42.33017748493645,-71.05234811016862,330.0,9,96.0
9507164,814298,Brent,South Boston,Boston,42.34331686142797,-71.0573838545967,144.0,1,60.0
1887581,970787,Poli,South Boston,Boston,42.3409830303676,-71.05023467583233,250.0,64,86.0
13586491,814298,Brent,South Boston,Boston,42.33605903461718,-71.04592438249078,95.0,2,90.0
11767622,6950436,Jonathan,South Boston,Boston,42.330628327436926,-71.05314779730331,118.0,16,94.0
2412715,6201198,Elizabeth,South Boston,Boston,42.33794927260482,-71.04194174244199,500.0,2,90.0
13028935,71981688,Lindsey,South Boston,Boston,42.331227086899794,-71.05236964204437,180.0,1,100.0
12998582,14165150,Daniel,South Boston,Boston,42.33445095138171,-71.04741151427504,290.0,1,100.0
5590505,28985064,Christina,South Boston,Boston,42.33713728852802,-71.05199220982796,225.0,1,100.0
13864415,19008767,Ellen,South Boston,Boston,42.339194005113036,-71.04967212701762,99.0,3,93.0
2021274,1417977,Evy,South Boston,Boston,42.33381827570387,-71.03319599741654,175.0,94,93.0
11947150,63009427,Victoria,South Boston,Boston,42.33549622814182,-71.05522404193539,125.0,3,100.0
6310903,32783797,James,South Boston,Boston,42.334109819461176,-71.04507028895371,350.0,39,97.0
395975,1931881,Mike,South Boston,Boston,42.336440319502,-71.02874377838845,88.0,13,98.0
5999291,9572594,Allison,South Boston,Boston,42.33273192726593,-71.04153712764575,150.0,15,96.0
4607307,23873896,Uge,South Boston,Boston,42.330459875805175,-71.04291441908008,99.0,0,
7933149,814298,Brent,South Boston,Boston,42.343049288229096,-71.05566569303353,144.0,15,92.0
1887507,970787,Poli,South Boston,Boston,42.34065578626915,-71.05116632026306,100.0,42,87.0
13864196,19008767,Ellen,South Boston,Boston,42.3393527484172,-71.05035150728222,125.0,7,91.0
5868798,30473016,Chris,South Boston,Boston,42.33416628046455,-71.02951494198125,225.0,0,
13044229,72163500,Chris,South Boston,Boston,42.32963890001429,-71.0551071405621,150.0,8,93.0
13863117,19008767,Ellen,South Boston,Boston,42.33897720812363,-71.05090218252278,119.0,7,94.0
12208307,34122490,Ben,South Boston,Boston,42.33477750511096,-71.04858112472684,70.0,1,100.0
13306033,20334603,Stephen,South Boston,Boston,42.328163175898936,-71.05719194700788,300.0,0,
5163162,26704689,Mac,South Boston,Boston,42.333020901619975,-71.05220254948755,200.0,68,95.0
14928333,36238029,Tucker,South Boston,Boston,42.33734874742985,-71.04815020849959,90.0,0,
9013631,26704689,Mac,South Boston,Boston,42.33178080806839,-71.05236165172633,250.0,16,100.0
5851489,616024,Stephanie,South Boston,Boston,42.339796601678245,-71.04881413982253,169.0,3,100.0
4196643,3594203,Shawn,South Boston,Boston,42.33024548528313,-71.05546171192677,99.0,72,85.0
11127085,26347507,Meredith,South Boston,Boston,42.33569353729664,-71.04772416765502,500.0,0,
13550969,26704689,Mac,South Boston,Boston,42.33146036491765,-71.05311290494872,330.0,11,100.0
8930592,4776690,Dan,South Boston,Boston,42.335242930329564,-71.04390495863206,99.0,70,92.0
12665563,20823261,Kevin,South Boston,Boston,42.33484370143602,-71.04995024546783,140.0,13,89.0
4261784,17814164,Jennifer,South Boston,Boston,42.336854784194614,-71.04693753507685,80.0,3,87.0
4261781,17814164,Jennifer,South Boston,Boston,42.337647990032565,-71.04500814305119,250.0,10,90.0
10749794,26704689,Mac,South Boston,Boston,42.33305541140794,-71.04840479578142,225.0,21,99.0
14107067,32541800,Chris,South Boston,Boston,42.335501177074015,-71.03201440586754,250.0,7,97.0
14663743,91096414,Lauren,South Boston,Boston,42.336041146779756,-71.05393261932984,225.0,1,100.0
12534735,67907171,Jennifer,South Boston,Boston,42.33304405129921,-71.02920970459782,156.0,2,100.0
5384923,27840245,Jinny,South Boston,Boston,42.33775519216514,-71.04743667507499,175.0,23,99.0
4402209,8139434,Ari,Allston,Boston,42.35208077328276,-71.13599057398088,100.0,20,100.0
5884210,28056464,Anthony,Allston,Boston,42.35265881702021,-71.13497235644198,33.0,0,
11818157,29394026,Leyla,Allston,Boston,42.34802552722878,-71.13730591137174,103.0,5,84.0
2135451,2152299,Isaac & Claudia,Allston,Boston,42.351545709155154,-71.12558205269595,110.0,0,
14463855,5984885,Nick,Allston,Boston,42.346373581534365,-71.13472997487018,175.0,0,
6476613,33835566,Keval,Allston,Boston,42.352445452254116,-71.13715110749888,60.0,1,100.0
95453,508268,Richard,Allston,Boston,42.359372076847656,-71.13155989406006,175.0,12,98.0
9926208,26223574,Artur,Allston,Boston,42.35079870108516,-71.13327159485743,99.0,0,
3866526,8139434,Ari,Allston,Boston,42.350260289899616,-71.14361308028191,120.0,25,100.0
13795095,705070,Telli,Allston,Boston,42.34820037204312,-71.13914025779506,50.0,0,
13590412,78508229,Chloe,Allston,Boston,42.349342483290464,-71.12908093453365,100.0,10,96.0
4106372,757253,Nathaniel,Allston,Boston,42.35266232919279,-71.1262483473859,260.0,49,93.0
8310653,18604433,Shashank,Allston,Boston,42.353344419809424,-71.12693351553787,85.0,11,96.0
2114274,2152299,Isaac & Claudia,Allston,Boston,42.3513614540841,-71.12615238537656,93.0,20,95.0
3353,4240,Giuseppe,Allston,Boston,42.35501678416424,-71.12759005765862,40.0,34,90.0
7052171,36885389,Jwon,Allston,Boston,42.34763753472381,-71.13235921935194,39.0,1,100.0
3677662,660123,Steffen,Allston,Boston,42.35572890643184,-71.13072244801792,85.0,38,95.0
2930663,8139434,Ari,Allston,Boston,42.354253656825954,-71.1371532900762,75.0,68,95.0
7868209,31545543,Zack,Allston,Boston,42.350264718566656,-71.12703309536381,76.0,2,90.0
4293597,9189449,Cindy,Allston,Boston,42.35019416811648,-71.1421516491063,40.0,95,92.0
7283351,8503981,Elham,Allston,Boston,42.35065647108612,-71.13997201251834,50.0,5,88.0
1839549,8139434,Ari,Allston,Boston,42.35231133439073,-71.13655217244086,69.0,59,94.0
6227976,32304279,Charles And Grace,Allston,Boston,42.36017549345633,-71.12910390319256,108.0,2,60.0
14413896,64418839,Alan,Allston,Boston,42.36053024971302,-71.12395222441882,119.0,0,
8112652,30489899,Helena,Allston,Boston,42.35502536449858,-71.13740266410173,32.0,4,95.0
6976414,31979584,Regina,Allston,Boston,42.34856091860273,-71.1321268843629,88.0,2,100.0
10353263,53285192,Sam,Allston,Boston,42.352199888223524,-71.1344273715225,60.0,4,93.0
13342372,25149641,Rachid,Allston,Boston,42.35191983848069,-71.13301243492488,130.0,0,
10253416,12243051,Flatbook,Allston,Boston,42.364442577765715,-71.13058404714846,168.0,2,80.0
8714682,15015493,Sankalp,Allston,Boston,42.35385193794485,-71.12209681221768,60.0,0,
10730102,32150958,David,Allston,Boston,42.36164085512783,-71.12389447283763,40.0,0,
13024208,12243051,Flatbook,Allston,Boston,42.36424315185366,-71.13135873481029,179.0,1,100.0
9109401,47477850,Tony,Allston,Boston,42.352867697304674,-71.13933816967321,350.0,19,95.0
8552338,17892292,Marlene,Allston,Boston,42.36022454911613,-71.13355803541425,50.0,1,60.0
11255643,49194545,Grace,Allston,Boston,42.35153184332368,-71.1250087633012,70.0,45,94.0
13696794,14003826,Mina,Allston,Boston,42.35315201772222,-71.12966786325394,77.0,2,90.0
12628940,68572323,Jordan,Allston,Boston,42.36259858221989,-71.13065251054749,189.0,0,
11304657,22089451,Rez,Allston,Boston,42.35877288843092,-71.13183188489567,195.0,1,100.0
14220964,26956083,Todd,Allston,Boston,42.36172482895364,-71.12716152273386,72.0,2,100.0
3519768,508268,Richard,Allston,Boston,42.35935511179833,-71.12935440566808,189.0,12,98.0
12270833,66095644,Cassandra,Allston,Boston,42.36254624854516,-71.13394720472692,524.0,0,
9813223,25279966,Vj,Allston,Boston,42.351052318617995,-71.13383600343128,78.0,8,93.0
9878725,17892292,Marlene,Allston,Boston,42.36030977059385,-71.13411347506904,40.0,0,
10032327,45004988,Cristina,Allston,Boston,42.3494460874786,-71.13080633700315,210.0,20,99.0
4909590,25279966,Vj,Allston,Boston,42.35049293318264,-71.13328056855369,95.0,103,97.0
14253149,26956083,Todd,Allston,Boston,42.36120619817218,-71.126492808419,79.0,0,
9445192,48948403,Tate,Allston,Boston,42.34798839891038,-71.13939137582845,60.0,2,90.0
6728273,26754605,Katia,Allston,Boston,42.35849966334547,-71.12822624955673,145.0,18,94.0
13450030,19548932,Joe,Allston,Boston,42.35882253442461,-71.13018410513656,80.0,19,94.0
5775139,29963974,Nesli,Allston,Boston,42.35156937370638,-71.13164991891409,70.0,0,
3898015,8139434,Ari,Allston,Boston,42.34998842878122,-71.1442020771582,65.0,39,96.0
3897995,8139434,Ari,Allston,Boston,42.350543446413454,-71.14384401507516,74.0,80,95.0
14416538,64418839,Alan,Allston,Boston,42.36117817683608,-71.12378115920009,119.0,0,
14203428,26956083,Todd,Allston,Boston,42.360775010133366,-71.12743714328603,85.0,2,100.0
14055887,50646598,Alena,Allston,Boston,42.35452544933531,-71.13657899368661,45.0,1,100.0
4340110,22531540,Yaoming,Allston,Boston,42.352945787708016,-71.12187297544675,90.0,74,96.0
3701108,17576539,Lushan,Allston,Boston,42.34645247323235,-71.13489574341412,100.0,9,91.0
13007112,41090120,Manni,Allston,Boston,42.35303314210909,-71.13159940798838,40.0,0,
6838488,14785487,Aihua,Allston,Boston,42.357694533580954,-71.12869546818817,550.0,6,85.0
7894645,30489899,Helena,Allston,Boston,42.35514819423764,-71.13799960795815,39.0,6,87.0
13801598,52364711,Niki,Allston,Boston,42.3521916193394,-71.12261440974365,60.0,2,100.0
10724635,55426664,Calvin,Allston,Boston,42.352114106880926,-71.12959064900406,27.0,0,
13515084,19548932,Joe,Allston,Boston,42.357206429056525,-71.12871660744072,75.0,21,90.0
7052847,10336060,Rebeca,Allston,Boston,42.35280564501706,-71.12398135726829,60.0,0,
13530359,40220824,Gerard,Allston,Boston,42.354976192352574,-71.12949326233621,45.0,1,100.0
13355213,25149641,Rachid,Allston,Boston,42.34999922872795,-71.13325251178459,100.0,1,100.0
13512459,15580276,Ammar,Allston,Boston,42.34839562033394,-71.13319099326112,130.0,1,
14153636,26956083,Todd,Allston,Boston,42.36093263073878,-71.1254883714559,79.0,6,100.0
13879099,8793032,Justan,Allston,Boston,42.35172557572753,-71.12104523832988,90.0,0,
14251839,26956083,Todd,Allston,Boston,42.36141251934717,-71.12586980051937,79.0,0,
10123024,28564205,Aanchal,Allston,Boston,42.350145399071714,-71.12884718974465,75.0,0,
9533193,49381951,Olivia,Allston,Boston,42.36040825267022,-71.12438589653615,58.0,0,
3897963,8139434,Ari,Allston,Boston,42.349964271017754,-71.14370958503075,75.0,83,96.0
14231732,6868321,Gogo,Allston,Boston,42.35046189516947,-71.12950477968002,110.0,5,96.0
11530331,44920221,Michel,Allston,Boston,42.34805623113406,-71.1333831316948,180.0,1,100.0
3420221,9189449,Cindy,Allston,Boston,42.35339780167063,-71.14235466242799,65.0,36,87.0
3901439,8139434,Ari,Allston,Boston,42.34989152821842,-71.14256570935595,67.0,66,92.0
13415816,76331237,Chole,Allston,Boston,42.35422819016895,-71.12701636199365,99.0,2,80.0
12873559,2051523,Chenkai,Allston,Boston,42.352566586828324,-71.12539767611463,80.0,1,100.0
13430656,76590235,Amy L,Allston,Boston,42.35174296501306,-71.12733593760598,135.0,2,90.0
13578106,30489899,Helena,Allston,Boston,42.35490971516949,-71.13806502190866,50.0,2,100.0
5762866,29899026,Heather,Allston,Boston,42.35811824635457,-71.1309137213052,130.0,5,96.0
13462519,25149641,Rachid,Allston,Boston,42.35018807157599,-71.13249909636312,130.0,0,
7055184,22419290,Sylvia,Allston,Boston,42.35507101824252,-71.13262778120003,35.0,2,50.0
11512755,10138187,Sally,Allston,Boston,42.35272546427615,-71.12065085169205,75.0,0,
6761345,35381728,Luson,Allston,Boston,42.35405674490555,-71.12737268438966,60.0,1,40.0
8238078,30489899,Helena,Allston,Boston,42.35452204280227,-71.13872848232197,58.0,5,84.0
14037899,32304279,Charles And Grace,Allston,Boston,42.359314878600436,-71.1287699823276,208.0,0,
11022736,40649306,Aisha,Allston,Boston,42.34772206964164,-71.13355036077327,75.0,1,80.0
10231171,19548932,Joe,Allston,Boston,42.35857131198407,-71.12983366784165,70.0,38,94.0
831744,1944123,Marketa,Allston,Boston,42.35283178161134,-71.13295586895973,295.0,31,96.0
13606268,5984885,Nick,Allston,Boston,42.351959240944154,-71.1206430514588,150.0,7,86.0
12655758,68753453,Jarib,Allston,Boston,42.34877625118745,-71.13132203201167,65.0,9,77.0
8579799,5992030,Asasia,Allston,Boston,42.34942211837766,-71.12938809271583,175.0,8,98.0
8301150,39088458,Jordan,Allston,Boston,42.34908408466665,-71.13689600712105,175.0,3,87.0
10809,38440,The Farrington Inn,Allston,Boston,42.354787993602365,-71.13208846148751,100.0,14,70.0
10810,38440,The Farrington Inn,Allston,Boston,42.353359183082155,-71.13034354292151,250.0,0,
13019695,25363817,Carl,Allston,Boston,42.34848106128299,-71.13623582342883,187.0,21,92.0
10807,38440,The Farrington Inn,Allston,Boston,42.35412285944836,-71.1304857316918,80.0,1,60.0
10021398,20327499,Renata,Allston,Boston,42.351734543189394,-71.1376247094442,70.0,22,93.0
10758,38440,The Farrington Inn,Allston,Boston,42.35344916645469,-71.13179683452269,115.0,2,60.0
13381254,37366454,Ivy,Allston,Boston,42.346309426871635,-71.13481395798995,185.0,0,
4861476,799496,Jin,Allston,Boston,42.354375697125505,-71.12548068679705,260.0,35,94.0
12873268,2051523,Chenkai,Allston,Boston,42.35468892656869,-71.12760271501001,175.0,2,70.0
12233830,6933825,Estee,Allston,Boston,42.356740941803814,-71.13651560421026,140.0,30,96.0
13592046,49741901,Hang,Allston,Boston,42.35438526508017,-71.1311801896186,80.0,9,91.0
13004551,12243051,Flatbook,Allston,Boston,42.36422300156797,-71.13069165481411,259.0,3,93.0
6923942,18182924,Mar,Allston,Boston,42.348770519416135,-71.13343778707025,120.0,1,80.0
10987109,32304279,Charles And Grace,Allston,Boston,42.35944915046908,-71.12769431806964,108.0,0,
12592696,35068378,Zicong,Allston,Boston,42.347722118609,-71.13526354817758,90.0,1,100.0
14916248,51321009,Lyn,Allston,Boston,42.35070452315665,-71.1260601956128,125.0,0,
13295386,274270,Tony,Allston,Boston,42.35160285670509,-71.12651350020549,62.0,1,
4598026,5383468,Cantay,Allston,Boston,42.35046781948143,-71.13581038642003,47.0,19,95.0
4351970,8068253,Andrew,Allston,Boston,42.36020735657085,-71.11814967391592,99.0,2,80.0
14231514,30489899,Helena,Allston,Boston,42.3550790298907,-71.13695878807253,60.0,0,
11528125,10138187,Sally,Allston,Boston,42.352683672246144,-71.12124797327608,50.0,1,100.0
7797744,19548932,Joe,Allston,Boston,42.357588072896775,-71.12854637079752,45.0,10,96.0
9496337,12711168,Alfredo,Allston,Boston,42.36208644130208,-71.12470254798028,70.0,10,90.0
4294835,9189449,Cindy,Allston,Boston,42.35021722460032,-71.14352208628422,60.0,43,90.0
14655187,23775896,Molly,Allston,Boston,42.35368862936061,-71.14154539533905,59.0,1,100.0
5824015,30228015,Socrates,Allston,Boston,42.35325032658771,-71.12957884634393,50.0,0,
13822146,43137946,Maribeth,Allston,Boston,42.354659262987525,-71.12928642343341,95.0,0,
13236820,25363817,Carl,Allston,Boston,42.34827123276796,-71.13494337010759,59.0,4,100.0
10706413,49741901,Hang,Allston,Boston,42.35346124444336,-71.13266223160508,80.0,11,91.0
13685207,12243051,Flatbook,Allston,Boston,42.34972172705107,-71.13111851100706,169.0,3,93.0
5661246,12211716,Mark,Allston,Boston,42.34967163043419,-71.13114440922539,120.0,36,91.0
7479725,17892292,Marlene,Allston,Boston,42.36083828553094,-71.13559987780964,40.0,11,95.0
11896394,13263766,Olechka,Allston,Boston,42.34854040085067,-71.13754548589758,105.0,9,88.0
14756029,38035927,Noah,Allston,Boston,42.35103627005153,-71.12801698606269,79.0,0,
11036835,27862749,Alex,Allston,Boston,42.36060819075061,-71.13187970457463,90.0,1,100.0
13002808,67536196,Maani,Allston,Boston,42.34869537133585,-71.13325088022417,72.0,13,93.0
13443430,76736786,Chuanyang,Allston,Boston,42.354509484390704,-71.12934350563087,32.0,0,
13656292,12243051,Flatbook,Allston,Boston,42.34930500953229,-71.12990336612322,199.0,0,
4710583,17892292,Marlene,Allston,Boston,42.359773966355796,-71.13534874873876,45.0,2,100.0
12755021,9993095,Xenia,Allston,Boston,42.348325931195504,-71.13613371218099,65.0,1,80.0
13017064,12243051,Flatbook,Allston,Boston,42.364266540897425,-71.13078915086456,179.0,1,80.0
12620315,33370301,Matt,Allston,Boston,42.35358003604817,-71.12786863577439,60.0,0,
13345701,19548932,Joe,Allston,Boston,42.35913732960637,-71.13005211169698,80.0,17,88.0
5858133,3483194,Max,Allston,Boston,42.36230907844898,-71.13494210335833,120.0,1,100.0
14443295,88908642,Kevin,Allston,Boston,42.35075578295176,-71.12870645433884,75.0,2,100.0
7395978,24567367,Julien,Allston,Boston,42.35086692335783,-71.12917517845777,100.0,3,90.0
9834617,50646598,Alena,Allston,Boston,42.35518988080188,-71.13798365643366,45.0,2,100.0
12262803,30708464,Sean,Allston,Boston,42.363207934706246,-71.13441719334784,125.0,1,100.0
9058863,35423230,Den,Allston,Boston,42.3567553096765,-71.13745742822259,50.0,0,
7527677,32304279,Charles And Grace,Allston,Boston,42.3589929009505,-71.12883794427577,98.0,2,40.0
9110708,32018716,Linh,Allston,Boston,42.35317017517414,-71.12556309982855,109.0,0,
8758450,45928495,Carla,Allston,Boston,42.34737835201244,-71.13722682457094,85.0,2,100.0
14572515,54553266,Feibiao,Allston,Boston,42.35107294545191,-71.12679921746106,50.0,4,95.0
9593141,49651994,Mark,Allston,Boston,42.358505658891936,-71.12944468687637,125.0,0,
14484865,29407427,Gizem,Allston,Boston,42.34893114082529,-71.13788529734377,110.0,1,
9969226,274767,Bechir,Allston,Boston,42.34909986741747,-71.13098673014788,79.0,0,
5593939,11159801,Jim,Allston,Boston,42.34923036032304,-71.12990007244908,100.0,68,96.0
12540640,6610984,Thibaud,Allston,Boston,42.35189564844315,-71.12958035736928,58.0,4,95.0
13327034,19548932,Joe,Allston,Boston,42.35860655750685,-71.13057531631209,80.0,13,91.0
14473911,12243051,Flatbook,Allston,Boston,42.36440045797446,-71.13076271051933,259.0,0,
72811,378555,Bill & Baifeng,Allston,Boston,42.356860873789344,-71.13057789827434,62.0,123,91.0
5889190,4144048,Roger And Sophie,Allston,Boston,42.352842135959506,-71.12815277256124,95.0,80,98.0
9854083,50646598,Alena,Allston,Boston,42.35614366171549,-71.13712072817228,20.0,1,80.0
6823017,19548932,Joe,Allston,Boston,42.359025502967896,-71.13065800463157,70.0,35,93.0
13998602,56415751,Chloe,Allston,Boston,42.34954020442542,-71.1311172738734,125.0,3,70.0
9541666,40888395,Tarek,Allston,Boston,42.34951254083382,-71.13427352193531,150.0,1,100.0
7575576,3333602,Roma,Allston,Boston,42.35122488041426,-71.13161808935436,150.0,4,75.0
5085125,5235073,Yu-Chen,Allston,Boston,42.35073175722308,-71.12771611318988,70.0,121,90.0
12253499,65973859,Saudiyah,Allston,Boston,42.3498136615265,-71.13208534640165,95.0,6,93.0
13684464,12243051,Flatbook,Allston,Boston,42.34989452075197,-71.1299221016894,239.0,4,95.0
14473564,12243051,Flatbook,Allston,Boston,42.362750082466015,-71.1297622550589,199.0,0,
9885963,4365676,Johannes,Allston,Boston,42.36127633993539,-71.12395963235808,33.0,16,95.0
13550412,34091427,Isabella,Allston,Boston,42.35003054156228,-71.12729131304908,40.0,2,
12409042,26956083,Todd,Allston,Boston,42.35942051649261,-71.12733180344244,89.0,7,97.0
13391054,2205295,Khurram,Allston,Boston,42.351687613094605,-71.13383981344633,100.0,5,92.0
11343048,41921566,Melba,Allston,Boston,42.354818856280296,-71.12599193778208,80.0,11,84.0
14055624,30489899,Helena,Allston,Boston,42.35659961401221,-71.13718050963799,58.0,1,
7067397,29407427,Gizem,Allston,Boston,42.35145625199263,-71.12634005954234,85.0,0,
6854357,9953174,Mengqi,Allston,Boston,42.34901654982248,-71.13615119608934,45.0,1,40.0
12752442,51321009,Lyn,Allston,Boston,42.35155057502137,-71.12770693194058,127.0,16,93.0
12736032,18194953,Natanya,Allston,Boston,42.34801750102376,-71.13607079039966,11.0,12,96.0
13685592,12243051,Flatbook,Allston,Boston,42.34927683256522,-71.13074080882659,209.0,3,90.0
13685577,12243051,Flatbook,Allston,Boston,42.34955268268768,-71.12960869393241,259.0,0,
12997334,24584254,Ak,Allston,Boston,42.36453585044336,-71.11837974523743,120.0,8,100.0
12735138,69252303,Jeet,Allston,Boston,42.35276204015237,-71.12726941836672,45.0,0,
8607856,31545543,Zack,Allston,Boston,42.348074651980546,-71.13538817149717,298.0,0,
12735111,69252188,Jeff,Allston,Boston,42.34780681521888,-71.13846167627196,55.0,1,100.0
8034092,30489899,Helena,Allston,Boston,42.35536688969624,-71.13735574278705,58.0,4,65.0
4278873,9189449,Cindy,Allston,Boston,42.35192949192535,-71.14205607147838,80.0,38,94.0
14340601,1169280,Herbie,Allston,Boston,42.36298422701517,-71.1290166712283,149.0,3,100.0
13685228,12243051,Flatbook,Allston,Boston,42.34988640574164,-71.13085675537378,159.0,0,
13275579,49057418,Shu,Allston,Boston,42.353078816359975,-71.12640357261597,60.0,0,
13733887,80361500,Danny,Allston,Boston,42.35585153546842,-71.12821635393415,279.0,11,98.0
14651378,59206758,George,Allston,Boston,42.3500945508879,-71.13258852888467,83.0,1,100.0
2183117,11132354,Alla,Allston,Boston,42.351589313682965,-71.13346641408326,90.0,19,94.0
8310660,18604433,Shashank,Allston,Boston,42.3526726640971,-71.12718862016966,75.0,4,100.0
13464674,76331237,Chole,Allston,Boston,42.352194902478224,-71.12595064236262,138.0,2,40.0
13509242,77341393,Afsoon,Allston,Boston,42.35053057087894,-71.12820936635137,66.0,2,90.0
14487262,12243051,Flatbook,Allston,Boston,42.36358002054283,-71.1315050543147,199.0,0,
4526384,14785487,Aihua,Allston,Boston,42.357683179974586,-71.12936901023541,400.0,7,83.0
14454943,15588208,Ali,Allston,Boston,42.352237427911035,-71.12492056158025,65.0,0,
7245413,37881504,Gong,Allston,Boston,42.352935288175466,-71.12771394006761,50.0,1,20.0
5967421,26956083,Todd,Allston,Boston,42.36114983035629,-71.12551284151213,89.0,46,95.0
13782612,41259192,Akshay,Allston,Boston,42.35216083792811,-71.12938189286888,52.0,3,93.0
3419711,9189449,Cindy,Allston,Boston,42.34998547277939,-71.14202092083926,70.0,47,92.0
13684251,12243051,Flatbook,Allston,Boston,42.34919131537339,-71.1294456634807,139.0,0,
6089975,21983670,Eric,Allston,Boston,42.347846494168095,-71.13559859547793,269.0,4,80.0
5870922,26956083,Todd,Allston,Boston,42.36126465242879,-71.12532001360371,91.0,46,96.0
7277653,30172860,Nathan,Allston,Boston,42.36317744091894,-71.13364063781297,70.0,52,95.0
1529321,8139434,Ari,Allston,Boston,42.355279802486244,-71.13449907260886,68.0,109,91.0
9473811,18604433,Shashank,Allston,Boston,42.35417082432304,-71.12753883536548,200.0,3,80.0
13126713,25149641,Rachid,Allston,Boston,42.35136743395033,-71.13299116108895,130.0,2,80.0
13028247,15517760,Robert,Allston,Boston,42.36565214411161,-71.11989190274438,70.0,1,100.0
1525494,8139434,Ari,Allston,Boston,42.35524224515002,-71.13547457156938,66.0,80,90.0
13996398,43779441,Tanmay,Allston,Boston,42.34871296059264,-71.13803295228391,50.0,2,100.0
12176027,46984941,Omar,Allston,Boston,42.35991552862768,-71.1248311214117,45.0,2,100.0
14044530,20063508,Zhenyang,Allston,Boston,42.35338920079029,-71.126556022032,48.0,0,
14650655,2356643,Ahmed,Allston,Boston,42.36274373479513,-71.1290713870758,125.0,0,
6179374,30489899,Helena,Allston,Boston,42.354886812034906,-71.13865334297633,58.0,3,67.0
8751275,5235073,Yu-Chen,Allston,Boston,42.35179203125133,-71.12690081699625,59.0,64,88.0
8882195,12243051,Flatbook,Allston,Boston,42.34851106515926,-71.13282396247139,139.0,10,90.0
14473323,12243051,Flatbook,Allston,Boston,42.364314992851476,-71.12985757765765,239.0,0,
8029788,42396951,Katie,Allston,Boston,42.34774608970789,-71.13870237274399,200.0,1,100.0
1902160,3609519,Monica,Allston,Boston,42.34936146297198,-71.13515064787317,72.0,20,96.0
7783953,32304279,Charles And Grace,Allston,Boston,42.35995246779314,-71.12801212854845,128.0,1,100.0
7931331,12243051,Flatbook,Allston,Boston,42.36287772308311,-71.12940938019045,269.0,21,95.0
6277566,6636693,Yi,Allston,Boston,42.361928853841,-71.13064063713792,230.0,3,73.0
9570618,49546656,Oliver,Allston,Boston,42.35930189850257,-71.13408640117864,120.0,32,97.0
3609536,9151990,Roxy,Allston,Boston,42.36212688929008,-71.11760371148875,70.0,9,100.0
9470342,41734842,Bendik,Allston,Boston,42.348115389246566,-71.1392286536277,50.0,1,100.0
2672058,13565868,Christie,Allston,Boston,42.353217613146256,-71.13227193305177,85.0,10,84.0
14572086,84991497,Qing,Allston,Boston,42.35005815941149,-71.13925009140948,150.0,0,
13451383,49741901,Hang,Allston,Boston,42.35417693143646,-71.1326162028498,80.0,6,97.0
14773223,48969231,Grace,Allston,Boston,42.35316229713632,-71.12650086102738,67.0,0,
9078482,911968,Gianluca,Allston,Boston,42.350922040549946,-71.12768196478088,45.0,2,100.0
4032126,4240,Giuseppe,Allston,Boston,42.35459579790608,-71.12811640300245,40.0,9,87.0
8704828,5235073,Yu-Chen,Allston,Boston,42.35143023584929,-71.12604073475765,69.0,34,91.0
14303761,30489899,Helena,Allston,Boston,42.35645119358561,-71.13661022366645,55.0,0,
4964365,6104365,Sarah,Allston,Boston,42.34735545038724,-71.13738685849842,180.0,6,92.0
